Feature_Name	Score
ENSG00000165168	0.0008248980460822153
ENSG00000171302	0.0008234333224784067
ENSG00000135218	0.0008232801407710681
ENSG00000181016	0.0008228990700716619
ENSG00000159873	0.0008225410099863485
ENSG00000138411	0.0008204349165098514
ENSG00000109686	0.0008204094983188159
ENSG00000153774	0.0008199261713728619
ENSG00000240403	0.0008174686277734039
ENSG00000171951	0.0008166896765561372
ENSG00000089289	0.0008159476066886258
ENSG00000163110	0.0008153957456204619
ENSG00000174937	0.0008153049861932969
ENSG00000196118	0.000815198709587088
ENSG00000105127	0.0008140837304412944
ENSG00000113716	0.000813451424447297
ENSG00000164985	0.0008117961460067159
ENSG00000133065	0.0008117486092442542
ENSG00000104447	0.0008110083254062674
ENSG00000182512	0.0008108689402123136
ENSG00000110713	0.0008107916017909952
ENSG00000143409	0.0008099596392069739
ENSG00000259417	0.0008096061580419967
ENSG00000117625	0.0008093136950182342
ENSG00000163132	0.0008090827182488434
ENSG00000088766	0.0008087186171224772
ENSG00000185264	0.0008086356563002817
ENSG00000116273	0.0008069495043661382
ENSG00000160255	0.0008062977511271175
ENSG00000185716	0.0008052632307094567
ENSG00000162591	0.0008036166223488377
ENSG00000162383	0.0008013239316782581
ENSG00000106615	0.0008011843125423092
ENSG00000139190	0.0008004751210656505
ENSG00000146007	0.0008001958551749276
ENSG00000093000	0.0008000635498532592
ENSG00000155265	0.0007988091241046277
ENSG00000007944	0.0007971768733847789
ENSG00000116754	0.0007969088835064515
ENSG00000106443	0.0007961022227852043
ENSG00000020633	0.0007956667243781628
ENSG00000134444	0.0007950641595849016
ENSG00000185800	0.0007947758935187868
ENSG00000135899	0.0007944081173307375
ENSG00000204583	0.0007939666208100213
ENSG00000182504	0.0007938541435695728
ENSG00000174165	0.0007931772640567977
ENSG00000278259	0.0007931313747134914
ENSG00000033327	0.0007930340862922962
ENSG00000216490	0.0007917389114830333
ENSG00000111906	0.0007914719384229392
ENSG00000198624	0.0007907218120472114
ENSG00000136783	0.0007894885001681157
ENSG00000182173	0.0007894050189398079
ENSG00000144893	0.000787218351503322
ENSG00000138316	0.0007854800699101443
ENSG00000171812	0.0007839365588501134
ENSG00000068354	0.0007832675189403769
ENSG00000071894	0.0007825279499038465
ENSG00000243279	0.000782165070575261
ENSG00000138131	0.0007818968879994819
ENSG00000080824	0.0007813184872924796
ENSG00000101096	0.0007810905820984757
ENSG00000027869	0.0007802887575902216
ENSG00000021488	0.0007796120817657997
ENSG00000176623	0.0007784035679708331
ENSG00000185883	0.0007779735590188812
ENSG00000161955	0.0007778094159412816
ENSG00000174109	0.0007763369921996034
ENSG00000151247	0.000775851892714897
ENSG00000132382	0.000774442746634338
ENSG00000143951	0.0007744183085099358
ENSG00000080822	0.0007741915144915966
ENSG00000104774	0.0007735238935749341
ENSG00000163960	0.0007732017469166615
ENSG00000068724	0.0007729100011528056
ENSG00000130449	0.0007704129196123689
ENSG00000107758	0.0007690281798897943
ENSG00000112290	0.0007684553353609817
ENSG00000158234	0.0007683229764630698
ENSG00000167881	0.0007669565314230916
ENSG00000187546	0.0007669343106947781
ENSG00000169379	0.0007651757559695037
ENSG00000175220	0.0007648981435131672
ENSG00000101940	0.0007648535281631052
ENSG00000152133	0.0007643687888759608
ENSG00000130349	0.0007639777410532319
ENSG00000156804	0.0007639336970715793
ENSG00000188811	0.0007638227698830136
ENSG00000149573	0.0007636423743382235
ENSG00000050344	0.0007619339331295718
ENSG00000176783	0.0007606843038136837
ENSG00000106052	0.0007602674061201037
ENSG00000186603	0.0007598842232087409
ENSG00000157060	0.0007592470732224433
ENSG00000123342	0.000758225492862407
ENSG00000146373	0.0007569511039485584
ENSG00000197353	0.000756881604033349
ENSG00000115816	0.0007564050683162966
ENSG00000104853	0.000756371171009042
ENSG00000169554	0.0007557273280944215
ENSG00000129219	0.0007550626930810493
ENSG00000012779	0.0007550363003640262
ENSG00000138767	0.0007550052109683522
ENSG00000118596	0.0007549204031885754
ENSG00000154217	0.0007540352049193816
ENSG00000204323	0.000751933850436411
ENSG00000198189	0.0007515045135424063
ENSG00000119661	0.0007510727114225965
ENSG00000105974	0.0007504633323010604
ENSG00000126233	0.0007498338556695245
ENSG00000040731	0.0007495106520323346
ENSG00000157227	0.0007491569425161194
ENSG00000182742	0.0007489547910814239
ENSG00000157322	0.0007474843556711827
ENSG00000170677	0.0007472204944373106
ENSG00000137501	0.0007468263607170199
ENSG00000163867	0.0007460109597615784
ENSG00000266202	0.0007453330753744706
ENSG00000099899	0.0007452992958278032
ENSG00000158019	0.0007452311034199699
ENSG00000198429	0.0007441960870872691
ENSG00000269526	0.0007439772193274634
ENSG00000085563	0.0007435969855093421
ENSG00000163904	0.0007435923297848561
ENSG00000121067	0.0007435472869071678
ENSG00000130962	0.0007425787908017683
ENSG00000134531	0.0007425618140464055
ENSG00000165792	0.00074182548399159
ENSG00000134627	0.0007417314093878168
ENSG00000102401	0.0007402539170399731
ENSG00000175575	0.0007397950329256605
ENSG00000155052	0.0007395659972764634
ENSG00000156787	0.0007392437972264831
ENSG00000070886	0.0007377304071935894
ENSG00000179104	0.0007375447667791183
ENSG00000168610	0.0007374148743931358
ENSG00000176410	0.0007373410354338657
ENSG00000136383	0.0007371343749794606
ENSG00000196104	0.0007365977548388877
ENSG00000135424	0.0007354039944937764
ENSG00000095002	0.0007349964123667765
ENSG00000242616	0.00073489407791753
ENSG00000072609	0.0007347187361705803
ENSG00000197177	0.0007346097299292728
ENSG00000088205	0.0007341172008064975
ENSG00000075388	0.0007339255209685379
ENSG00000124466	0.0007336395392146531
ENSG00000182985	0.0007332643261211501
ENSG00000266028	0.0007331628530362786
ENSG00000075568	0.0007302851595045953
ENSG00000181788	0.0007295397221509516
ENSG00000094916	0.0007292767631071468
ENSG00000160349	0.0007281908742514556
ENSG00000068796	0.0007273347354067141
ENSG00000185215	0.0007267018149415393
ENSG00000136813	0.0007265003287880064
ENSG00000165689	0.0007261983112759972
ENSG00000164176	0.0007252001083259962
ENSG00000100985	0.0007249654630488455
ENSG00000235106	0.0007245520449209882
ENSG00000125482	0.0007242392997775725
ENSG00000067334	0.0007242018275239944
ENSG00000089486	0.0007238870316067832
ENSG00000172037	0.000723553095564874
ENSG00000149582	0.000723389987439384
ENSG00000164008	0.0007227294044886524
ENSG00000120656	0.0007225921280025484
ENSG00000167037	0.0007225518091381302
ENSG00000106591	0.0007224090074913794
ENSG00000107672	0.0007219863177696808
ENSG00000102871	0.0007212235341313993
ENSG00000104918	0.0007209170179468358
ENSG00000180644	0.0007204311786283687
ENSG00000196666	0.00071978975956432
ENSG00000179632	0.0007191924082329373
ENSG00000117748	0.0007189827787074434
ENSG00000154144	0.0007183471090803234
ENSG00000105755	0.0007182922072440585
ENSG00000157734	0.0007176727987770674
ENSG00000161981	0.0007173834361421322
ENSG00000177084	0.000717185330776613
ENSG00000008394	0.0007168173650022256
ENSG00000280071	0.000716516396403162
ENSG00000159885	0.0007164579652243732
ENSG00000179915	0.0007157883900566455
ENSG00000109920	0.0007155822770251178
ENSG00000169696	0.0007154600619753618
ENSG00000278129	0.000715000143402533
ENSG00000204248	0.0007141925602490957
ENSG00000138622	0.0007133755833180908
ENSG00000179163	0.0007126206271027775
ENSG00000260230	0.0007124798622829968
ENSG00000120889	0.0007121448277072308
ENSG00000164366	0.0007120760446276175
ENSG00000073150	0.000711248721882557
ENSG00000197774	0.0007111803250112993
ENSG00000172216	0.0007109456767914986
ENSG00000079335	0.0007104274479515606
ENSG00000167566	0.0007102719932135158
ENSG00000117143	0.0007097251322627366
ENSG00000185085	0.0007095656473269697
ENSG00000140090	0.0007094498874707986
ENSG00000116171	0.0007089494617605823
ENSG00000163959	0.000708809784812277
ENSG00000087263	0.0007087474043328783
ENSG00000166819	0.0007084834261963856
ENSG00000164054	0.0007084828960174059
ENSG00000121297	0.0007080508643014555
ENSG00000102317	0.0007072706092777064
ENSG00000179409	0.0007069039965052882
ENSG00000176386	0.0007061791572075868
ENSG00000188760	0.0007059636798432246
ENSG00000111142	0.0007059315049419355
ENSG00000169900	0.0007058677260295205
ENSG00000197816	0.0007049512593571562
ENSG00000167434	0.0007046433381311643
ENSG00000223614	0.0007044651925141428
ENSG00000186468	0.0007044446898471592
ENSG00000172840	0.0007039808755477488
ENSG00000152503	0.0007033885890780985
ENSG00000197971	0.0007027934018381786
ENSG00000150593	0.0007023471930780214
ENSG00000157911	0.0007021172965830546
ENSG00000149212	0.0007011201959544297
ENSG00000171234	0.0007011013254436371
ENSG00000141736	0.0007009225597452769
ENSG00000143924	0.0007009038913085159
ENSG00000174151	0.0007008408621798078
ENSG00000143554	0.0007004071953681851
ENSG00000225528	0.0007000847521461919
ENSG00000225190	0.0006992682457259197
ENSG00000137815	0.0006992133912995882
ENSG00000185379	0.0006985955404946763
ENSG00000273749	0.0006983238181277147
ENSG00000138604	0.0006983205550752554
ENSG00000266094	0.0006983085269515902
ENSG00000121766	0.0006973736143414676
ENSG00000196277	0.0006970020339708479
ENSG00000111596	0.0006968525602887235
ENSG00000147604	0.0006961068240076254
ENSG00000187135	0.0006960109234251977
ENSG00000053900	0.0006954702323374558
ENSG00000101883	0.0006952294937925173
ENSG00000073861	0.000695041787816095
ENSG00000153560	0.0006949070627108675
ENSG00000075234	0.0006945311720985825
ENSG00000188021	0.0006943517979494703
ENSG00000119013	0.0006940468129798288
ENSG00000078124	0.0006939524887208966
ENSG00000164434	0.0006937433328892483
ENSG00000197062	0.0006932142709363411
ENSG00000091157	0.0006930492787414894
ENSG00000147853	0.0006927929975400739
ENSG00000176105	0.0006920500890679374
ENSG00000143418	0.0006919308911107211
ENSG00000086504	0.0006916559357273779
ENSG00000104375	0.0006914848432192662
ENSG00000051382	0.0006912637862323107
ENSG00000145491	0.0006910753600400402
ENSG00000115825	0.0006909100204038522
ENSG00000198242	0.0006903843708932931
ENSG00000224578	0.000689596248430147
ENSG00000187545	0.000689437215461705
ENSG00000162490	0.0006888221141464616
ENSG00000122299	0.0006888178548463067
ENSG00000111961	0.0006885094888517764
ENSG00000241685	0.0006883580824532404
ENSG00000166446	0.0006876067670706787
ENSG00000175785	0.0006875142530319951
ENSG00000080200	0.0006873237040259509
ENSG00000120008	0.0006873135187899828
ENSG00000114742	0.0006868393699888681
ENSG00000117091	0.0006864112386079831
ENSG00000106701	0.000686371672439784
ENSG00000213139	0.0006859759202000818
ENSG00000069020	0.0006859461348282302
ENSG00000102390	0.0006858448747923537
ENSG00000182247	0.000685532480155928
ENSG00000069535	0.0006852177577222402
ENSG00000149294	0.0006851322928281312
ENSG00000176014	0.0006847696397323332
ENSG00000140993	0.0006845340787553219
ENSG00000125166	0.0006842428938430573
ENSG00000162623	0.0006840323045565405
ENSG00000204681	0.0006837959008321391
ENSG00000113649	0.0006835507164020646
ENSG00000090674	0.0006829228859799865
ENSG00000100767	0.0006827018206147322
ENSG00000139697	0.0006821280506173054
ENSG00000133142	0.000681829194700443
ENSG00000183011	0.0006812253721697522
ENSG00000174529	0.0006810617581323336
ENSG00000174606	0.00068072910681367
ENSG00000139725	0.0006805076459067715
ENSG00000254852	0.0006802787068820956
ENSG00000255833	0.0006794519987295272
ENSG00000113318	0.0006791268731446728
ENSG00000060558	0.0006789464828356377
ENSG00000162613	0.0006783436950374638
ENSG00000148803	0.0006781473531283429
ENSG00000103490	0.0006781059723757584
ENSG00000182759	0.0006776593600207006
ENSG00000047188	0.0006775980618831787
ENSG00000254004	0.0006775244388177163
ENSG00000106852	0.0006774422493987653
ENSG00000183690	0.0006771341572046232
ENSG00000265241	0.0006770402740343532
ENSG00000166979	0.000676333727138337
ENSG00000083290	0.0006762445017229382
ENSG00000125084	0.0006751128970909592
ENSG00000135164	0.0006749788824433565
ENSG00000188895	0.000674076363946852
ENSG00000204149	0.0006739435946853084
ENSG00000142528	0.0006738216280698289
ENSG00000269713	0.0006731155186751629
ENSG00000168538	0.0006730608313406434
ENSG00000174851	0.000672960187676833
ENSG00000150687	0.0006721303188916006
ENSG00000232040	0.0006711784854162655
ENSG00000089048	0.0006704614276693779
ENSG00000141127	0.0006702768173384133
ENSG00000181104	0.0006699953809908112
ENSG00000165138	0.0006694622732688504
ENSG00000000938	0.0006694109742895393
ENSG00000136999	0.0006692042742379121
ENSG00000145555	0.0006685471452021559
ENSG00000197343	0.0006684128875384476
ENSG00000181163	0.0006682101022045071
ENSG00000066294	0.0006681485401411247
ENSG00000087274	0.0006677200260412908
ENSG00000167850	0.0006674533048829135
ENSG00000139722	0.0006673908297240935
ENSG00000188846	0.0006672713220698881
ENSG00000079332	0.0006668896815868973
ENSG00000131059	0.0006668576074875163
ENSG00000100372	0.0006660029139828555
ENSG00000156475	0.0006654495354166918
ENSG00000005381	0.0006652443952220301
ENSG00000100416	0.0006643129283712571
ENSG00000167749	0.000664269155725512
ENSG00000126945	0.0006639909236213381
ENSG00000205726	0.0006638803460924077
ENSG00000135378	0.0006633000293795679
ENSG00000106853	0.0006632831753351431
ENSG00000151239	0.0006632528221089382
ENSG00000072778	0.0006632058786492612
ENSG00000179295	0.0006627861601941931
ENSG00000184924	0.0006627275494228464
ENSG00000140006	0.0006626053288315605
ENSG00000067836	0.0006615742444015058
ENSG00000170837	0.0006611022517727561
ENSG00000130755	0.0006608331106439942
ENSG00000185482	0.0006606675602077185
ENSG00000138796	0.0006601428586570324
ENSG00000273590	0.0006595135880249429
ENSG00000242247	0.0006592634848417465
ENSG00000113578	0.000658719821353957
ENSG00000214402	0.0006585412010908646
ENSG00000056487	0.0006579152215525273
ENSG00000144744	0.0006578760556404979
ENSG00000134256	0.0006578688885757202
ENSG00000096996	0.0006577264703845139
ENSG00000230257	0.0006576015859455213
ENSG00000198336	0.0006574971145232166
ENSG00000197381	0.0006564435170893124
ENSG00000205352	0.0006560330198374663
ENSG00000117614	0.0006555937977767864
ENSG00000204544	0.0006550753776761858
ENSG00000196371	0.000655052685170062
ENSG00000183072	0.0006550070846514832
ENSG00000173281	0.0006549030341106319
ENSG00000196110	0.0006548377001710051
ENSG00000186812	0.000654825350124868
ENSG00000165215	0.0006545549324101089
ENSG00000167967	0.0006542965051429542
ENSG00000172732	0.0006542291649691771
ENSG00000188076	0.0006540683972848268
ENSG00000117697	0.0006532778600501271
ENSG00000196588	0.0006525848685700082
ENSG00000266074	0.0006524339483077651
ENSG00000136643	0.0006520741385988249
ENSG00000167178	0.0006520378117524037
ENSG00000095370	0.0006517867145157323
ENSG00000134070	0.0006517360512103999
ENSG00000143570	0.000651586097164644
ENSG00000169895	0.0006514027227679727
ENSG00000169855	0.0006498632267417807
ENSG00000151923	0.000648994100807005
ENSG00000109062	0.0006487376088543499
ENSG00000141401	0.0006484353393056161
ENSG00000101445	0.000648292142220881
ENSG00000179195	0.0006482343966867923
ENSG00000197024	0.0006479548574876337
ENSG00000092020	0.0006472394778792144
ENSG00000248920	0.0006470212397462696
ENSG00000047597	0.0006469676390445653
ENSG00000164073	0.00064664627683892
ENSG00000132792	0.0006463118413017173
ENSG00000136213	0.000646167070361673
ENSG00000048540	0.000646108458450742
ENSG00000196267	0.0006458494600257949
ENSG00000144802	0.000645388802852143
ENSG00000172554	0.0006453832292838069
ENSG00000001629	0.0006452513772366369
ENSG00000154165	0.0006452400088348345
ENSG00000152455	0.0006450494368538249
ENSG00000103152	0.0006448224725300775
ENSG00000153237	0.0006446935487951376
ENSG00000161203	0.0006446864476178289
ENSG00000139233	0.0006446535293172287
ENSG00000219200	0.0006441689312945111
ENSG00000164164	0.0006429949569826148
ENSG00000158062	0.0006425637931024263
ENSG00000189134	0.0006421257065713403
ENSG00000124019	0.0006407150310523227
ENSG00000033867	0.0006406475289184505
ENSG00000104886	0.0006403046454470618
ENSG00000196417	0.0006401971182382697
ENSG00000129595	0.0006399618297073771
ENSG00000148737	0.000639747633999913
ENSG00000171714	0.0006395929192810351
ENSG00000119616	0.0006395178480046239
ENSG00000240682	0.0006394214101857267
ENSG00000178750	0.0006391482807902031
ENSG00000147536	0.0006388691814572932
ENSG00000107897	0.000638780390963182
ENSG00000205208	0.0006385945616637968
ENSG00000197223	0.000638455168998574
ENSG00000100027	0.000638409966046011
ENSG00000232237	0.0006382551157500482
ENSG00000260861	0.0006381064189229524
ENSG00000136950	0.0006380491334185146
ENSG00000073008	0.0006379388389664399
ENSG00000177058	0.0006370517595885333
ENSG00000157326	0.0006368683209135531
ENSG00000154646	0.000636281562234541
ENSG00000100902	0.0006362117723935697
ENSG00000128159	0.000635577757008458
ENSG00000099840	0.0006355470663982285
ENSG00000125870	0.0006355235962243841
ENSG00000266714	0.0006355161001218785
ENSG00000135414	0.0006353548197387819
ENSG00000163825	0.0006353083241286525
ENSG00000148672	0.0006350031691071357
ENSG00000169439	0.0006348485707607559
ENSG00000109790	0.0006345185660641827
ENSG00000145649	0.0006344372793654144
ENSG00000124782	0.0006340232558469606
ENSG00000215114	0.0006332213881994941
ENSG00000174776	0.0006331545791948607
ENSG00000100138	0.0006329514103767677
ENSG00000109180	0.0006328268591344921
ENSG00000063046	0.0006322437215566337
ENSG00000158106	0.0006318746247142439
ENSG00000109046	0.0006311558234892338
ENSG00000160883	0.0006309208812091148
ENSG00000143622	0.0006305825026493003
ENSG00000264364	0.0006294898904814626
ENSG00000068745	0.0006293845299050057
ENSG00000123130	0.0006292124087176212
ENSG00000141026	0.0006286953794924058
ENSG00000175115	0.0006284748307472738
ENSG00000186329	0.0006284678583206196
ENSG00000138386	0.0006284373480289437
ENSG00000141933	0.0006283807492693699
ENSG00000188906	0.0006280251270130915
ENSG00000166439	0.0006276971447299435
ENSG00000151470	0.0006273264324236314
ENSG00000129003	0.0006268120079377024
ENSG00000165617	0.0006264379717662348
ENSG00000166900	0.000626131104069325
ENSG00000106038	0.000625701090045497
ENSG00000183087	0.0006255096017469431
ENSG00000142910	0.000625409657992928
ENSG00000111554	0.0006253878440873867
ENSG00000204152	0.0006253127171973897
ENSG00000119729	0.000625220466440901
ENSG00000100296	0.0006249568888886028
ENSG00000125850	0.0006247570093186516
ENSG00000116030	0.0006246674287182095
ENSG00000184716	0.0006245869409669498
ENSG00000185386	0.0006244917400732596
ENSG00000163485	0.0006243330366678437
ENSG00000092978	0.0006238153958300604
ENSG00000198792	0.0006237534239458775
ENSG00000124702	0.0006235298120519551
ENSG00000097046	0.0006234740307569512
ENSG00000180957	0.0006230099269933593
ENSG00000126460	0.0006228647098466608
ENSG00000162419	0.0006225953313853365
ENSG00000002919	0.000622408567661893
ENSG00000107938	0.0006220240440722666
ENSG00000171806	0.0006216661075346899
ENSG00000169057	0.0006216198780149639
ENSG00000165806	0.000621450939472244
ENSG00000088970	0.0006214058159452204
ENSG00000140153	0.0006212791816976669
ENSG00000059588	0.0006207274910070057
ENSG00000162739	0.0006198549080721945
ENSG00000177981	0.0006198338418274725
ENSG00000126698	0.0006196837716119587
ENSG00000124074	0.0006196311750444663
ENSG00000064115	0.0006194652706789857
ENSG00000173457	0.0006193779101090844
ENSG00000145604	0.0006192395248907066
ENSG00000205356	0.0006191589355371151
ENSG00000110328	0.0006191070574729912
ENSG00000168246	0.0006190776997946084
ENSG00000117868	0.0006190654886600524
ENSG00000101236	0.0006190075070954024
ENSG00000131323	0.0006186113973463127
ENSG00000092094	0.0006180852694117263
ENSG00000004948	0.0006178303865254912
ENSG00000131375	0.0006177046556816463
ENSG00000130560	0.00061725374226688
ENSG00000189127	0.000616824124621129
ENSG00000138413	0.0006161454764737201
ENSG00000155269	0.0006161200422508412
ENSG00000161960	0.0006161015550861216
ENSG00000112335	0.0006150008079770308
ENSG00000134243	0.0006142674753008227
ENSG00000164124	0.0006142497437432636
ENSG00000144406	0.0006140865743391289
ENSG00000065308	0.0006140651814276944
ENSG00000089737	0.0006138465251090899
ENSG00000167685	0.0006135547188041591
ENSG00000109758	0.0006126086105845712
ENSG00000172000	0.0006125153805948125
ENSG00000185973	0.0006118730128281272
ENSG00000104518	0.0006116394645358478
ENSG00000151687	0.0006116159984792283
ENSG00000166681	0.0006111162708793537
ENSG00000178199	0.0006104502257767629
ENSG00000181610	0.0006103073303493974
ENSG00000162639	0.0006096337574077922
ENSG00000085721	0.0006096027361824828
ENSG00000157869	0.0006095635818319837
ENSG00000120798	0.0006094647445806722
ENSG00000062716	0.0006093983385000436
ENSG00000105392	0.0006084674732207291
ENSG00000178764	0.0006083121401177848
ENSG00000111716	0.0006083003096784257
ENSG00000139726	0.0006079355057390344
ENSG00000141404	0.0006069716312323004
ENSG00000167965	0.0006069137277649795
